date,close,中国债10,非中进出口,成交量笔,中工财,美财政,非中GDP,中GDP,非中M2,中电,中进出口,中外贸,中财政综,中汇率,美股,金银,中储,中能源,中零售三产中M,另外股指
1998/3/26,-1.1886806552249043,-1.6800142766172295,-5.82155565044411,-1.0702814901540005,-3.8043623087269363,-2.518405185112437,-5.27275017227627,-2.1801956515175513,-0.7257441223001149,-2.6816726816272283,-3.067353435717549,-1.4716498566241916,-2.8171723730082996,2.1163018256972914,-1.980321981669439,-2.3186753731199308,-1.895295449840847,-3.8041046903565747,-1.6146648354540771,-1.7301618224846114
1998/3/27,-1.1673368367326151,-1.6800213460256106,-5.8406224534945235,-1.0634252101818382,-3.803882998879761,-2.5094822947885347,-5.269295103980701,-2.1819190484108324,-0.7253859089495107,-2.6819515401316236,-3.067491500765327,-1.467995128476455,-2.819847221633811,2.1161034598501622,-1.9526364097230315,-2.3140156865821253,-1.89530948848628,-3.8092953683019637,-1.6145141945277217,-1.698641746501635
1998/3/30,-1.1664227079642713,-1.6800284154339917,-5.859689256544938,-1.0589746073866915,-3.803403689032585,-2.4971800713137657,-5.265840035685133,-2.1836424453041134,-0.7250276955989067,-2.6822303986360194,-3.0676295658131045,-1.4643404003287182,-2.822522070259322,2.1157002258647246,-1.964454597092614,-2.315339704446562,-1.8953235271317126,-3.814486046247352,-1.6143635536013663,-1.6704098022381078
1998/3/31,-1.1686155287597624,-1.6800354848423729,-5.878756059595353,-1.0606268469001738,-3.802726521905512,-2.4848778478389963,-5.262384967389565,-2.1853305695859913,-0.7250106778212597,-2.6825092571404157,-3.068268678816137,-1.4622583882072338,-2.8251969188848336,2.115786694258833,-1.928552985245456,-2.3173264558056514,-1.8953375657771458,-3.8196767241927407,-1.6142129126750109,-1.6769464307067334
1998/4/1,-1.168511056900523,-1.6800234977593211,-5.891932211934047,-1.060498002559289,-3.8020493547784384,-2.4742080655952923,-5.258485483505694,-2.1870186938678686,-0.7249089511497476,-2.6827881156448115,-3.0689595472865014,-1.461800760457788,-2.8278717675103446,2.1163423496883715,-1.911364603548666,-2.309089403656159,-1.8953149167625138,-3.821737145478668,-1.6138334737104556,-1.6661792774930455
1998/4/2,-1.1749219290127995,-1.6800115106762696,-5.905108364272741,-1.0486583761511974,-3.8013721876513644,-2.456046102408349,-5.254585999621823,-2.188706818149746,-0.7248072244782346,-2.681341111385706,-3.0677719897247946,-1.4639922030014658,-2.8283844533461573,2.1195601426965665,-1.8877913583270756,-2.312730981064165,-1.8952791766287223,-3.8171077172075285,-1.6134062951910713,-1.6511234885107215
1998/4/3,-1.180211905135321,-1.679999523593218,-5.918284516611436,-1.056166979050145,-3.800695020524291,-2.437884139221406,-5.250686515737952,-2.190394942431624,-0.7247054978067222,-2.6798941071266014,-3.066584432163087,-1.466183645545144,-2.8288971391819695,2.1223594418855267,-1.8473200299632222,-2.2931237511566795,-1.8952434364949304,-3.812478288936389,-1.6129791166716865,-1.6323340550968832
1998/4/7,-1.1701728124115476,-1.6799875365101664,-5.93146066895013,-1.0547834844984398,-3.8000178533972178,-2.423711666559792,-5.2467870318540815,-2.192083066713501,-0.7246037711352096,-2.678447102867496,-3.0653968746013796,-1.468375088088822,-2.8294098250177817,2.1234047996946104,-1.8407353940883882,-2.3085147964756207,-1.8952076963611388,-3.8078488606652496,-1.6125519381523017,-1.6104461365807643
1998/4/8,-1.1602033675939338,-1.6799755494271147,-5.9446368212888245,-1.0515563939258814,-3.7993406862701438,-2.4095391938981785,-5.242887547970211,-2.1937711909953785,-0.7245020444636969,-2.6770000986083913,-3.0642093170396723,-1.4705665306325002,-2.829922510853595,2.1267650098234245,-1.890966237668494,-2.3049800605742026,-1.895171956227347,-3.8032194323941106,-1.6121247596329171,-1.597427234677934
1998/4/9,-1.144316027249829,-1.6799635623440632,-5.95781297362752,-1.0500570164819214,-3.7986635191430698,-2.418311525375234,-5.23898806408634,-2.1954593152772564,-0.7244003177921843,-2.675553094349286,-3.063021759477965,-1.4727579731761782,-2.8304351966894075,2.128086444331127,-1.8840602008301657,-2.3097456620256964,-1.8951362160935556,-3.798590004122971,-1.6116975811135326,-1.6141376322970247
1998/4/13,-1.134384671130896,-1.6799515752610115,-5.970989125966216,-1.0482919460296503,-3.7979863520159967,-2.4270838568522892,-5.2350885802024685,-2.1971474395591337,-0.7242985911206719,-2.6741060900901807,-3.0618342019162577,-1.4749494157198564,-2.8309478825252192,2.1277963545795724,-1.907672084027828,-2.310061092169569,-1.895100475959764,-3.7939605758518318,-1.6112704025941482,-1.5897763981217907
1998/4/14,-1.1361770164659697,-1.67993958817796,-5.984165278304909,-1.0591584475542422,-3.7973091848889236,-2.435856188329345,-5.231189096318599,-2.198835563841011,-0.7239552452665927,-2.6726590858310755,-3.0606466443545504,-1.4771408582635344,-2.831460568361032,2.129331414768202,-1.8979727945244096,-2.3103765223134416,-1.895064735825972,-3.7893311475806923,-1.6108432240747637,-1.5965526915682757
1998/4/15,-1.121691340233325,-1.6799276010949082,-5.997341430643605,-1.0581253641514738,-3.796632017761849,-2.4446285198064004,-5.227289612434728,-2.2005236881228885,-0.7236118994125134,-2.6712120815719707,-3.0594590867928426,-1.4793323008072123,-2.8319732541968445,2.1267976812572287,-1.8886847210406084,-2.3210234868448283,-1.8950289956921804,-3.784701719309554,-1.610416045555379,-1.5871085227892503
1998/4/16,-1.1169367823894045,-1.6799156140118567,-6.010517582982299,-1.0554158269565272,-3.7959548506347756,-2.4448784954605216,-5.223390128550857,-2.2022118124047663,-0.7232685535584346,-2.6697650773128654,-3.0582715292311353,-1.4815237433508903,-2.8324859400326567,2.133033654645628,-1.9381161834110574,-2.3325615186310555,-1.8949932555583886,-3.780072291038414,-1.6099888670359945,-1.5921404470213814
1998/4/17,-1.119651962481092,-1.679903626928805,-6.023693735320993,-1.059984569310666,-3.7952776835077024,-2.445128471114643,-5.219490644666985,-2.203899936686644,-0.7229252077043552,-2.66831807305376,-3.057083971669428,-1.4837151858945685,-2.8329986258684694,2.137025984274606,-1.9510629009393268,-2.321119076198532,-1.8949575154245974,-3.7754428627672745,-1.60956168851661,-1.6108717709486864
1998/4/20,-1.115414322690699,-1.6798916398457537,-6.036869887659688,-1.061339699123967,-3.7946005163806285,-2.4483353632757723,-5.215591160783115,-2.205588060968521,-0.7225818618502762,-2.6668710687946553,-3.055896414107721,-1.4859066284382465,-2.8335113117042816,2.1383474187823084,-1.9369930012738477,-2.3228530626322113,-1.8949217752908056,-3.7708134344961355,-1.6091345099972254,-1.6138375063820305
1998/4/21,-1.1270270227942638,-1.679879652762702,-6.050046039998382,-1.065321876634429,-3.793923349253555,-2.4515422554369026,-5.211691676899244,-2.207276185250399,-0.7220549830413585,-2.6654240645355496,-3.0547088565460134,-1.4880980709819247,-2.8340239975400943,2.143808855549924,-1.9689178405751842,-2.32611333623463,-1.894886035157014,-3.7661840062249965,-1.6087073314778406,-1.6037169880363897
1998/4/22,-1.1245120804327853,-1.6798676656796503,-6.0632221923370775,-1.0600517514677121,-3.7932461821264813,-2.4547491475980325,-5.207792193015374,-2.208964309532276,-0.7215281042324408,-2.6639770602764448,-3.053521298984306,-1.4902895135256027,-2.8345366833759065,2.144711796238389,-1.9528051652203378,-2.3190536330206823,-1.8948502950232222,-3.7615545779538566,-1.6082801529584563,-1.5742078295309452
1998/4/23,-1.129827086271583,-1.6798556785965988,-6.076398344675773,-1.059745705421581,-3.792569014999408,-2.4497146407215995,-5.2038927091315035,-2.210652433814154,-0.7210012254235234,-2.66253005601734,-3.052333741422599,-1.492480956069281,-2.835049369211719,2.1454011112459273,-1.9976633459821562,-2.316142017523891,-1.8948145548894306,-3.756925149682717,-1.6078529744390715,-1.5825308955759436
1998/4/24,-1.1669145963015228,-1.679843691513547,-6.089574497014468,-1.0594385076339154,-3.7918918478723342,-2.444680133845167,-5.199993225247633,-2.2123405580960314,-0.7204743466146057,-2.6610830517582347,-3.0511461838608915,-1.494672398612959,-2.835562055047532,2.1474970823744126,-2.034679846407064,-2.3191408985371873,-1.894778814755639,-3.7522957214115786,-1.6074257959196872,-1.5924010668892137
1998/4/27,-1.1683869965676763,-1.6798317044304956,-6.102750649353162,-1.055274424814536,-3.7912146807452607,-2.437184137389707,-5.196093741363763,-2.214028682377909,-0.7199474678056881,-2.6596360474991294,-3.0499586262991842,-1.496863841156637,-2.8360747408833444,2.1488185168821152,-2.1402752380412724,-2.326312988505902,-1.8947430746218474,-3.747666293140439,-1.6069986174003028,-1.5986109656583172
1998/4/28,-1.1908266813334443,-1.6798197173474438,-6.115926801691857,-1.0577004555767442,-3.790537513618187,-2.429688140934248,-5.192194257479892,-2.2157168066597865,-0.719806691569316,-2.658189043240024,-3.048771068737477,-1.499055283700315,-2.8365874267191566,2.1515466075107645,-2.1267852890159715,-2.3339554653537036,-1.8947073344880556,-3.7430368648692998,-1.6065714388809178,-1.575173397493908
1998/4/29,-1.1519642379449704,-1.6798077302643923,-6.129102954030551,-1.0606017731278834,-3.789860346491113,-2.422192144478788,-5.188294773596021,-2.2174049309416644,-0.7196659153329444,-2.6567420389809198,-3.0475835111757696,-1.501246726243993,-2.837100112554969,2.1527256248978475,-2.098702665773708,-2.337364160836396,-1.8946715943542638,-3.7384074365981603,-1.6061442603615337,-1.574945673056207
1998/4/30,-1.171603859233419,-1.6797957431813406,-6.142279106369246,-1.0580764380198528,-3.789034561621451,-2.427713812412206,-5.18439528971215,-2.218998851313649,-0.7195251390965722,-2.655295034721814,-3.045601921541615,-1.5025341131195433,-2.837612798390781,2.1519458327667484,-2.0446425093339613,-2.3295914816512706,-1.8946358542204722,-3.733778008327021,-1.6057170818421487,-1.5621493368000385
1998/5/4,-1.1898352869192048,-1.6799281356566156,-6.125473438300983,-1.0517774750862499,-3.7882087767517887,-2.43194974895415,-5.180303613119239,-2.220592771685634,-0.7193623254142496,-2.653848030462709,-3.0437213324328125,-1.502887743440034,-2.8363519978491385,2.1571267730764334,-1.9531257696092557,-2.332689549003384,-1.8946333290291908,-3.7325691714938043,-1.6057377413882288,-1.5481428353412334
1998/5/5,-1.18945004693826,-1.6800605281318906,-6.108667770232719,-1.0591147410215629,-3.787382991882126,-2.436185685496094,-5.176211936526329,-2.222186692057619,-0.7190750412439377,-2.6524010262036035,-3.041840743324009,-1.5032413737605248,-2.835091197307495,2.1606337381091714,-1.9868889808081636,-2.3357876163554976,-1.8946308038379094,-3.731360334660587,-1.6057584009343093,-1.5455040914744314
1998/5/6,-1.1657882590690998,-1.6801929206071655,-6.091862102164454,-1.0614428469998958,-3.7865572070124633,-2.4404216220380377,-5.172120259933418,-2.223780612429604,-0.7187877570736256,-2.6509540219444987,-3.0399601542152066,-1.5035950040810153,-2.833830396765852,2.1651113503583828,-2.0044168640733493,-2.3449782717634338,-1.8946282786466282,-3.7301514978273698,-1.6057790604803892,-1.548581402799821
1998/5/7,-1.1416367593597552,-1.6803253130824405,-6.07505643409619,-1.0569808553899624,-3.785731422142801,-2.437071725374953,-5.168028583340506,-2.225374532801589,-0.7185004729033144,-2.6495070176853934,-3.038079565106404,-1.5039486344015058,-2.8325695962242086,2.1677725702100292,-2.0446008158572484,-2.3598641116502614,-1.8946257534553468,-3.7289426609941523,-1.6057997200264693,-1.5717865395251602
1998/5/8,-1.134587085358172,-1.6804577055577155,-6.058250766027927,-1.058624563485057,-3.7849056372731384,-2.433721828711867,-5.163936906747595,-2.226968453173574,-0.7182131887330023,-2.648060013426288,-3.036198975997601,-1.5043022647219966,-2.831308795682566,2.171626820501695,-2.0153438102501555,-2.3602024362335143,-1.8946232282640656,-3.7277338241609357,-1.6058203795725496,-1.5410792888799645
1998/5/11,-1.1361106333054116,-1.6805900980329902,-6.041445097959662,-1.0560926695060022,-3.784079852403476,-2.430017310668752,-5.1598452301546835,-2.228562373545559,-0.7179259045626907,-2.646613009167183,-3.0343183868887986,-1.5046558950424873,-2.830047995140922,2.1748489512931966,-1.9711141616783767,-2.3654206280021315,-1.894620703072784,-3.7265249873277186,-1.6058410391186297,-1.5462909113623946
1998/5/12,-1.1319905243566628,-1.6807224905082652,-6.024639429891399,-1.0635162093253674,-3.783254067533813,-2.4263127926256374,-5.155753553561772,-2.230156293917544,-0.7175449014367163,-2.645166004908078,-3.0324377977799957,-1.505009525362978,-2.8287871945992795,2.176379591722513,-1.9867734439620737,-2.365165190200952,-1.8946181778815026,-3.7253161504945016,-1.60586169866471,-1.5509472095973
1998/5/13,-1.15343554996259,-1.6808548829835401,-6.007833761823133,-1.0623006016080154,-3.7824282826641507,-2.4226082745825224,-5.151661876968861,-2.231750214289529,-0.7171638983107425,-2.643719000648973,-3.0305572086711927,-1.5053631556834688,-2.827526394057636,2.179744139634634,-1.990771234540175,-2.386490629517344,-1.8946156526902211,-3.724107313661285,-1.6058823582107902,-1.5303282155538347
1998/5/14,-1.1495374437147248,-1.6809872754588153,-5.99102809375487,-1.0622877137741997,-3.781602497794488,-2.4254594148647417,-5.14757020037595,-2.233344134661514,-0.7167828951847686,-2.6422719963898675,-3.0286766195623906,-1.5057167860039593,-2.826265593515993,2.1858420336857196,-2.0024578456822124,-2.3806214641032932,-1.8946131274989397,-3.7228984768280675,-1.60590301775687,-1.530049044826648
1998/5/15,-1.1758578227518177,-1.6811196679340903,-5.974222425686605,-1.0657129242212435,-3.7807767129248258,-2.428310555146961,-5.143478523783038,-2.234938055033499,-0.7164018920587947,-2.6408249921307627,-3.0267960304535872,-1.5060704163244498,-2.82500479297435,2.1889217473566025,-2.0245567741327313,-2.370681655646173,-1.8946106023076583,-3.7216896399948505,-1.6059236773029506,-1.533183262326244
1998/5/18,-1.2000495876569106,-1.6812520604093653,-5.957416757618342,-1.0714998791326364,-3.7799509280551633,-2.437732621000311,-5.139386847190128,-2.236531975405484,-0.7160208889328203,-2.6393779878716574,-3.0249154413447847,-1.5064240466449406,-2.8237439924327066,2.19263358052765,-2.0726752557661743,-2.3860358763161207,-1.8946080771163771,-3.7204808031616343,-1.6059443368490307,-1.5325228556741235
1998/5/19,-1.2248192125334207,-1.6813844528846402,-5.940611089550078,-1.0734011942328685,-3.7791251431855004,-2.4471546868536613,-5.135295170597217,-2.2381258957774697,-0.7157574683854784,-2.637930983612552,-3.0230348522359822,-1.506777676965431,-2.8224831918910636,2.194244187059895,-2.0399123649243682,-2.3957366814198364,-1.8946055519250957,-3.7192719663284164,-1.6059649963951108,-1.537607815598371
1998/5/20,-1.208268040583733,-1.6815168453599152,-5.923805421481814,-1.0763609847020459,-3.7782993583158375,-2.4565767527070115,-5.131203494004305,-2.2397198161494543,-0.715494047838136,-2.636483979353447,-3.021154263127179,-1.5071313072859218,-2.8212223913494205,2.1975375264117067,-1.9969717521776742,-2.399252961941878,-1.8946030267338145,-3.7180631294951993,-1.605985655941191,-1.5437319279451818
1998/5/21,-1.2260794043354946,-1.6816492378351902,-5.906999753413549,-1.0762363354761963,-3.7774735734461755,-2.4595368124968178,-5.127111817411395,-2.2413137365214393,-0.7152306272907937,-2.6350369750943416,-3.0192736740183763,-1.5074849376064126,-2.819961590807777,2.196762072063913,-1.9880738893681325,-2.3912282209398965,-1.894600501542533,-3.7168542926619828,-1.606006315487271,-1.5328776665226758
1998/5/22,-1.2161578424533652,-1.681781630310465,-5.890194085345286,-1.0731163334859508,-3.776647788576513,-2.462496872286624,-5.123020140818483,-2.2429076568934243,-0.7149672067434517,-2.633589970835237,-3.0173930849095734,-1.5078385679269033,-2.818700790266134,2.2013821014337425,-1.9800544910914772,-2.392616128071569,-1.8945979763512517,-3.7156454558287644,-1.6060269750333513,-1.5215657853046383
1998/5/26,-1.2002868258372665,-1.6819140227857399,-5.873388417277021,-1.0720087649960226,-3.77582200370685,-2.4589798768706017,-5.118928464225572,-2.2445015772654093,-0.7147037861961092,-2.632142966576132,-3.0155124958007713,-1.5081921982473938,-2.817439989724491,2.2077560721834466,-1.995114965639394,-2.39640836789783,-1.8945954511599705,-3.7144366189955482,-1.6060476345794317,-1.503435273061843
1998/5/27,-1.195663946065929,-1.6820464152610148,-5.856582749208758,-1.0709302040279587,-3.7749962188371877,-2.4554628814545794,-5.114836787632661,-2.2460954976373944,-0.714440365648767,-2.6306959623170267,-3.013631906691968,-1.5085458285678846,-2.816179189182848,2.210978202974948,-2.0516556125144128,-2.412849703246925,-1.8945929259686893,-3.7132277821623307,-1.6060682941255118,-1.4935385187481864
1998/5/28,-1.1767425688097504,-1.6821788077362898,-5.839777081140492,-1.0741429954031398,-3.7741704339675253,-2.450166493064537,-5.1107451110397495,-2.2476894180093794,-0.7141769451014248,-2.6292489580579215,-3.0117513175831654,-1.5088994588883753,-2.8149183886412046,2.2141291252061404,-2.0384390317194345,-2.4079715540675712,-1.8945904007774077,-3.712018945329114,-1.6060889536715919,-1.4965434010338903
1998/5/29,-1.178707945661689,-1.6823112002115648,-5.822971413072229,-1.075379437694124,-3.7745150638860654,-2.4448701046744956,-5.106653434446839,-2.2494062230113006,-0.7139135245540822,-2.627801953798816,-3.010095233810132,-1.5087895062809977,-2.8136575880995616,2.21762733269626,-2.057700730907285,-2.420562642543112,-1.8945878755861263,-3.710810108495897,-1.6061067520475523,-1.4831182507664453
1998/6/1,-1.2029269167801255,-1.6823368307786997,-5.83279099456762,-1.0725058127054152,-3.774859693804605,-2.4369023536985774,-5.103355376568979,-2.2511230280132217,-0.7144731916200766,-2.6263549495397114,-3.008424259259308,-1.508200740683479,-2.812396787557918,2.2188000940770163,-2.103010187537117,-2.411604529400437,-1.8945726786701516,-3.707876203561438,-1.6060285849120806,-1.4777822116792576
1998/6/2,-1.2041152841789724,-1.6823624613458346,-5.842610576063014,-1.0781972311939978,-3.7744493387237403,-2.4289346027226593,-5.100057318691119,-2.2468855176247313,-0.7149211335421681,-2.6242295794721295,-3.008419399194714,-1.5063271737849164,-2.811857836804176,2.2219404225185775,-2.1044534157017187,-2.4157641169635125,-1.8945705728733364,-3.7141473390590303,-1.605966460502564,-1.4803250696014323
1998/6/3,-1.2148160320112609,-1.6823880919129695,-5.852430157558405,-1.0800358914164951,-3.774038983642875,-2.420966851746741,-5.096759260813259,-2.242648007236241,-0.7153690754642597,-2.6221042094045486,-3.0084145391301202,-1.5044536068863539,-2.8113188860504335,2.224591048580591,-2.1024501227683543,-2.4079290935245425,-1.8945684670765215,-3.7204184745566224,-1.6059043360930474,-1.4742710941267603
1998/6/4,-1.2266975295026603,-1.6824137224801041,-5.862249739053796,-1.0802773682066587,-3.77362862856201,-2.404195788162517,-5.093461202935398,-2.2384104968477505,-0.7158170173863512,-2.619978839336967,-3.0084096790655264,-1.5025800399877913,-2.8107799352966913,2.225977435642276,-2.129328199611441,-2.409799325197844,-1.8945663612797066,-3.7266896100542146,-1.6058422116835314,-1.4864403344768713
1998/6/5,-1.2567788954723667,-1.682439353047239,-5.87206932054919,-1.0809446183378975,-3.773218273481145,-2.3874247245782927,-5.090163145057538,-2.23417298645926,-0.7162649593084426,-2.6178534692693862,-3.0084048190009325,-1.500706473089229,-2.810240984542949,2.22532504708285,-2.0585119511130525,-2.4067039960378285,-1.8945642554828916,-3.732960745551807,-1.6057800872740147,-1.483939126123507
1998/6/8,-1.2285529932526909,-1.6824649836143741,-5.881888902044581,-1.08354528059884,-3.7728079184002796,-2.3618298466556933,-5.086865087179678,-2.2299354760707693,-0.7167129012305342,-2.615728099201805,-3.008399958936339,-1.4988329061906662,-2.8097020337892067,2.2288126607833374,-2.0235727572324267,-2.4071106687747132,-1.8945621496860767,-3.7392318810493994,-1.6057179628644982,-1.4897169352482311
1998/6/9,-1.2436382944274278,-1.682490614181509,-5.891708483539974,-1.0836095290888434,-3.7723975633194144,-2.3362349687330934,-5.083567029301818,-2.2256979656822793,-0.7171081262400657,-2.6136027291342234,-3.0083950988717447,-1.4969593392921037,-2.809163083035464,2.23265631728537,-2.041895261450314,-2.3907850423265646,-1.8945600438892618,-3.7455030165469916,-1.6056558384549817,-1.5316579823196732
1998/6/10,-1.225004214784157,-1.682516244748644,-5.901528065035365,-1.0898968379033915,-3.7719872082385497,-2.310640090810494,-5.080268971423957,-2.221460455293789,-0.717503351249597,-2.6114773590666425,-3.008390238807151,-1.4950857723935411,-2.8086241322817216,2.2362863481064754,-2.100224610727117,-2.3980160077241477,-1.8945579380924469,-3.751774152044584,-1.6055937140454652,-1.5314377290527708
1998/6/11,-1.213523192753175,-1.6825418753157788,-5.911347646530757,-1.092973111184816,-3.771576853157684,-2.29759461596782,-5.076970913546097,-2.2172229449052985,-0.7178985762591283,-2.609351988999061,-3.0083853787425574,-1.4932122054949786,-2.8080851815279795,2.238020020427088,-2.162009250542841,-2.401496139254839,-1.894555832295632,-3.758045287542177,-1.6055315896359488,-1.5560346609875157
1998/6/12,-1.218879552036255,-1.6825675058829135,-5.92116722802615,-1.090162392566759,-3.771166498076819,-2.2845491411251455,-5.073672855668237,-2.212985434516808,-0.71829380126866,-2.60722661893148,-3.0083805186779626,-1.4913386385964162,-2.8075462307742365,2.246698249706891,-2.1958890140180505,-2.4132368453217503,-1.894553726498817,-3.7643164230397685,-1.6054694652264323,-1.5155531884449867
1998/6/15,-1.2231813984901387,-1.6825931364500484,-5.93098680952154,-1.09187231259687,-3.770756142995954,-2.2840822952329214,-5.070374797790375,-2.208747924128317,-0.7186890262781916,-2.6051012488638987,-3.008375658613369,-1.4894650716978537,-2.8070072800204944,2.2458409930091556,-2.2443840052642723,-2.418713650900267,-1.8945516207020021,-3.770587558537361,-1.6054073408169158,-1.5376698939671842
1998/6/16,-1.2297174191837952,-1.6826187670171833,-5.940806391016933,-1.0934275828500888,-3.770345787915089,-2.2836154493406973,-5.067076739912515,-2.2045104137398273,-0.7190120095927336,-2.6029758787963173,-3.0083707985487753,-1.4875915047992914,-2.806468329266752,2.251082548089517,-2.1939874293420947,-2.4161117488983006,-1.8945495149051872,-3.7768586940349533,-1.6053452164073996,-1.5543169857145709
1998/6/17,-1.2260587276133534,-1.6826443975843182,-5.950625972512326,-1.097005656612471,-3.7699354328342234,-2.283148603448473,-5.0637786820346555,-2.200272903351337,-0.7193349929072752,-2.6008505087287364,-3.0083659384841814,-1.4857179379007286,-2.8059293785130093,2.2529586375307487,-2.1076886383221574,-2.4066458662822767,-1.894547409108372,-3.7831298295325455,-1.605283091997883,-1.5553625603853907
1998/6/18,-1.224319706456433,-1.682670028151453,-5.960445554007718,-1.0962743245265423,-3.7695250777533587,-2.291297765640974,-5.060480624156796,-2.196035392962846,-0.7196579762218174,-2.5987251386611554,-3.0083610784195876,-1.4838443710021663,-2.805390427759267,2.2565174597915445,-2.085837040038754,-2.4001155002396164,-1.8945453033115573,-3.789400965030138,-1.6052209675883664,-1.533197827583635
1998/6/19,-1.2404236082587525,-1.6826956587185877,-5.9702651355031096,-1.0949363834799775,-3.7691147226724935,-2.2994469278334746,-5.057182566278936,-2.1917978825743556,-0.7199809595363594,-2.5965997685935736,-3.008356218354994,-1.4819708041036037,-2.804851477005525,2.2572005187927564,-2.0922062269192097,-2.400781484606324,-1.8945431975147422,-3.79567210052773,-1.6051588431788502,-1.5121733094303489
1998/6/22,-1.2498315168329555,-1.6827212892857226,-5.980084716998503,-1.092047543942156,-3.7687043675916283,-2.3162321636337464,-5.053884508401075,-2.187560372185865,-0.7203039428509012,-2.5944743985259926,-3.0083513582904002,-1.4800972372050412,-2.8043125262517825,2.259495102053224,-2.100242344598311,-2.398572674536024,-1.8945410917179273,-3.8019432360253225,-1.6050967187693335,-1.508777535535352
1998/6/23,-1.2346145375856359,-1.6827469198528577,-5.989904298493895,-1.0923627114140881,-3.768294012510763,-2.3330173994340195,-5.050586450523215,-2.1833228617973752,-0.7206542608608442,-2.5923490284584116,-3.0083464982258064,-1.4782236703064786,-2.80377357549804,2.262493013374166,-2.0537324747251553,-2.395107293723305,-1.8945389859211124,-3.808214371522915,-1.605034594359817,-1.5114863954304791
1998/6/24,-1.2490643016166671,-1.6827725504199926,-5.999723879989286,-1.0965142172770117,-3.7678836574298984,-2.349802635234292,-5.0472883926453544,-2.179085351408885,-0.7210045788707875,-2.5902236583908302,-3.0083416381612125,-1.476350103407916,-2.8032346247442974,2.2656333418157253,-2.011278413705974,-2.397824281669628,-1.8945368801242977,-3.8144855070205077,-1.604972469950301,-1.505494351493412
1998/6/25,-1.2741952250063797,-1.6827981809871275,-6.009543461484679,-1.0983801291463942,-3.767473302349033,-2.361717953421459,-5.043990334767495,-2.174847841020394,-0.7213548968807311,-2.5880982883232493,-3.008336778096619,-1.4744765365093535,-2.8026956739905553,2.2663876093772455,-1.9767532213036254,-2.400472298505729,-1.8945347743274825,-3.8207566425180994,-1.6049103455407843,-1.5260483161366045
1998/6/26,-1.3139032375055715,-1.6828238115542622,-6.01936304298007,-1.0984277555385658,-3.7670629472681676,-2.373633271608626,-5.040692276889635,-2.1706103306319036,-0.7217052148906742,-2.5859729182556674,-3.0083319180320243,-1.472602969610791,-2.802156723236813,2.266652174559219,-1.9740331085531149,-2.394150926753033,-1.8945326685306676,-3.827027778015691,-1.6048482211312678,-1.525634138549013
1998/6/29,-1.3431869173000448,-1.682849442121397,-6.029182624475462,-1.1006247402925073,-3.766652592187303,-2.378956804143484,-5.037394219011774,-2.166372820243413,-0.7220555329006177,-2.583847548188087,-3.008327057967431,-1.4707294027122286,-2.8016177724830706,2.2689467578196876,-1.960842882969278,-2.3997845529123567,-1.8945305627338527,-3.8332989135132847,-1.6047860967217515,-1.5539216535727844
1998/6/30,-1.3618155557006466,-1.682875072688532,-6.039002205970855,-1.1035357695590504,-3.7653644179422145,-2.384280336678342,-5.034096161133913,-2.162119529266516,-0.7230648123175609,-2.5817221781205055,-3.0089321524662553,-1.4688216562419565,-2.8010788217293285,2.2686504120618074,-1.964557186395716,-2.3943162551739148,-1.8945284569370378,-3.839570049010877,-1.6047239723122346,-1.57695769654739
1998/7/1,-1.346987081179873,-1.6829625526554948,-6.076477574736559,-1.103046071100705,-3.7640762436971267,-2.395911997797088,-5.032864306092981,-2.1578662382896185,-0.723787265709943,-2.5795968080529246,-3.0095219040356134,-1.4668786073005453,-2.8005398709755855,2.263933370223913,-1.8920310882541351,-2.38432766224298,-1.8945251812531034,-3.845960798443203,-1.6046121710612482,-1.5992649399259358
1998/7/2,-1.3863316186687948,-1.6830500326224576,-6.113952943502264,-1.1030047023188307,-3.7627880694520384,-2.403703916182424,-5.031632451052049,-2.1536129473127215,-0.7245097191023255,-2.580982124258819,-3.0092316378417543,-1.4659183633052626,-2.8004020156605898,2.2627954197060762,-1.8774932583223767,-2.390169518861764,-1.8945100322285355,-3.8465475269508005,-1.6044652290465957,-1.5837619659928366
1998/7/6,-1.4642621844186199,-1.6831375125894203,-6.151428312267969,-1.1052874142136782,-3.7614998952069505,-2.4114958345677593,-5.030400596011118,-2.1493596563358244,-0.7252321724947082,-2.5823674404647132,-3.0089413716478957,-1.4649581193099797,-2.800264160345594,2.266492041966008,-1.8249873331388011,-2.399509215458849,-1.8944948832039679,-3.8471342554583985,-1.6043182870319432,-1.6043022516924883
1998/7/7,-1.4915935463435595,-1.6832249925563831,-6.188903681033673,-1.1057527495160324,-3.760211720961862,-2.419287752953095,-5.029168740970185,-2.145106365358927,-0.7251199414382241,-2.5837527566706084,-3.0086511054540366,-1.463997875314697,-2.8001263050305982,2.2663334962072637,-1.8315404730107339,-2.3987442472707645,-1.8944797341794004,-3.8477209839659956,-1.604171345017291,-1.5951049167023725
1998/7/8,-1.4319782034166186,-1.683312472523346,-6.2263790497993785,-1.1065029079202706,-3.758923546716774,-2.4270796713384315,-5.027936885929254,-2.1408530743820298,-0.7250077103817401,-2.5851380728765028,-3.0083608392601775,-1.4630376313194144,-2.7999884497156025,2.2643498005083353,-1.7826570016767989,-2.398769624864611,-1.8944645851548325,-3.848307712473593,-1.6040244030026387,-1.5791523776664778
